allocation_workers_ladder,boundary_closed_profiles,colocation_count_ladder,equivalent_nodes,eta_source_required,family,hardware_group,legacy_limits_bypassed,measured_profiles,missing_profiles,node,node_bucket,notes,priority,profile_axis,profile_ladder,quadrant,resident_mix,resource_kind,resource_state,row_id,runner,stable_gate,status,tier,workload_env,workload_key
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,BAPR-style hybrid RL row if environment remains staged. CPU resident pressure plus GPU target.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_bapr_ant|bapr_ant|mixed_colocation|cpu_plus_gpu_target,bapr_ant_real.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,bapr_ant,hybrid_rl_bapr_ant
1,,1,,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,BAPR-style hybrid RL row if environment remains staged. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q11_high_cpu_high_gpu,description_only_or_unknown,gpu,unknown_env,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_bapr_ant|bapr_ant|unknown_env|description_only_or_unknown,bapr_ant_real.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,probe_defer_by_design,T3_admission,bapr_ant,hybrid_rl_bapr_ant
"1,1,1,1,1,1",,"1,2,4,8,13,14",node002;node003;node004;node005;node006,tqdm/progress,light_control,cpu_hpc_192c,true,"1,2,4,8,13,14",,node001,node001:cpu_hpc_192c,Low-resource control row for scheduler overhead and short-task fragmentation. No resident load.,required,colocation_count,"1,2,4,8,13,14",q00_low_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c|q00_low_cpu_low_gpu|light_control_local|light|empty|none,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,light,light_control_local
"1,1,1,1,1,1",,"1,2,4,8,13,14",node002;node003;node004;node005;node006,tqdm/progress,light_control,cpu_hpc_192c,true,"1,2,4,8,13,14",,node001,node001:cpu_hpc_192c,Low-resource control row for scheduler overhead and short-task fragmentation. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8,13,14",q00_low_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_hpc_192c|q00_low_cpu_low_gpu|light_control_local|light|full_loaded|same_workload_to_capacity_boundary,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,light,light_control_local
1,,1,node002;node003;node004;node005;node006,tqdm/progress,light_control,cpu_hpc_192c,true,1,,node001,node001:cpu_hpc_192c,Low-resource control row for scheduler overhead and short-task fragmentation. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q00_low_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_hpc_192c|q00_low_cpu_low_gpu|light_control_local|light|cpu_resident|cpu_worker_resident,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T2_load_state,light,light_control_local
"1,2,4,8,16,32,64,96,128,180,192",,"1,1,1,1,1,1,1,1,1,1,1",node002;node003;node004;node005;node006,tqdm/progress,cpu_parallel,cpu_hpc_192c,true,1,"2,4,8,16,32,64,96,128,180,192",node001,node001:cpu_hpc_192c,Generic CPU-heavy progress benchmark. No resident load.,required,allocation_workers,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|empty|none,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,partial_pending_probe,T0_core_curve,cpu,cpu_heavy_local_bench
"1,2,4,8,16,32,64,96,128,180,192",,"1,1,1,1,1,1,1,1,1,1,1",node002;node003;node004;node005;node006,tqdm/progress,cpu_parallel,cpu_hpc_192c,true,1,"2,4,8,16,32,64,96,128,180,192",node001,node001:cpu_hpc_192c,Generic CPU-heavy progress benchmark. Escalate until stable row or capacity boundary.,required,allocation_workers,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_hpc_192c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|full_loaded|same_workload_to_capacity_boundary,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,partial_pending_probe,T0_core_curve,cpu,cpu_heavy_local_bench
1,,1,node002;node003;node004;node005;node006,tqdm/progress,cpu_parallel,cpu_hpc_192c,true,1,,node001,node001:cpu_hpc_192c,Generic CPU-heavy progress benchmark. Resident CPU pressure while measuring target marginal ETA.,required,allocation_workers,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_hpc_192c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|cpu_resident|cpu_worker_resident,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T2_load_state,cpu,cpu_heavy_local_bench
1,,1,node002;node003;node004;node005;node006,tqdm/progress,cpu_parallel,cpu_hpc_192c,true,,1,node001,node001:cpu_hpc_192c,Generic CPU-heavy progress benchmark. Unknown env must probe/defer and cannot enter theorem claim.,admission,allocation_workers,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,cpu_hpc_192c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|unknown_env|description_only_or_unknown,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T3_admission,cpu,cpu_heavy_local_bench
"1,1,1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128,180,192",node002;node003;node004;node005;node006,tqdm/progress,freqduet_cpu,cpu_hpc_192c,true,"1,2,4,8,16,32,64,96,128,180,192",,node001,node001:cpu_hpc_192c,FreqDuet-like CPU workload; use real command only if safe resume is verified. No resident load.,required,colocation_count,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|empty|none,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128,180,192",node002;node003;node004;node005;node006,tqdm/progress,freqduet_cpu,cpu_hpc_192c,true,"1,2,4,8,16,32,64,96,128,180,192",,node001,node001:cpu_hpc_192c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_hpc_192c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|full_loaded|same_workload_to_capacity_boundary,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
1,,1,node002;node003;node004;node005;node006,tqdm/progress,freqduet_cpu,cpu_hpc_192c,true,1,,node001,node001:cpu_hpc_192c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_hpc_192c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|cpu_resident|cpu_worker_resident,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T2_load_state,freqduet,freqduet_cpu_ablation_c17_32
1,,1,node002;node003;node004;node005;node006,tqdm/progress,freqduet_cpu,cpu_hpc_192c,true,,1,node001,node001:cpu_hpc_192c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,cpu_hpc_192c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|unknown_env|description_only_or_unknown,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T3_admission,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",node002;node003;node004;node005;node006,tqdm/progress,sumo_cpu,cpu_hpc_192c,true,"1,2,4,8,16,32,64,96,128",,node001,node001:cpu_hpc_192c,SUMO/data-loader-style CPU row. No resident load.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|empty|none,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,sumo,sumo_eval_cpu
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",node002;node003;node004;node005;node006,tqdm/progress,sumo_cpu,cpu_hpc_192c,true,"1,2,4,8,16,32,64,96,128",,node001,node001:cpu_hpc_192c,SUMO/data-loader-style CPU row. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_hpc_192c|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|full_loaded|same_workload_to_capacity_boundary,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,sumo,sumo_eval_cpu
1,,1,node002;node003;node004;node005;node006,tqdm/progress,sumo_cpu,cpu_hpc_192c,true,1,,node001,node001:cpu_hpc_192c,SUMO/data-loader-style CPU row. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_hpc_192c|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|cpu_resident|cpu_worker_resident,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T2_load_state,sumo,sumo_eval_cpu
"1,1,1,1,1,1",,"1,2,4,8,13,14",node005,tqdm/progress,light_control,cpu_hpc_192c_equiv,true,"1,2,4,8,13,14",,node003,node003:cpu_hpc_192c,Low-resource control row for scheduler overhead and short-task fragmentation. No resident load.,required,colocation_count,"1,2,4,8,13,14",q00_low_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c_equiv|q00_low_cpu_low_gpu|light_control_local|light|empty|none,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T1_equivalence,light,light_control_local
"1,2,4,8,16,32,64,96,128,180,192",,"1,1,1,1,1,1,1,1,1,1,1",node005,tqdm/progress,cpu_parallel,cpu_hpc_192c_equiv,true,1,"2,4,8,16,32,64,96,128,180,192",node003,node003:cpu_hpc_192c,Generic CPU-heavy progress benchmark. No resident load.,required,allocation_workers,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c_equiv|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|empty|none,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,partial_pending_probe,T1_equivalence,cpu,cpu_heavy_local_bench
1,,1,node005,tqdm/progress,cpu_parallel,cpu_hpc_192c_equiv,true,,1,node003,node003:cpu_hpc_192c,Generic CPU-heavy progress benchmark. Unknown env must probe/defer and cannot enter theorem claim.,admission,allocation_workers,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,cpu_hpc_192c_equiv|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|unknown_env|description_only_or_unknown,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T1_equivalence,cpu,cpu_heavy_local_bench
"1,1,1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128,180,192",node005,tqdm/progress,freqduet_cpu,cpu_hpc_192c_equiv,true,"1,2,4,8,16,32,64,96,128,180,192",,node003,node003:cpu_hpc_192c,FreqDuet-like CPU workload; use real command only if safe resume is verified. No resident load.,required,colocation_count,"1,2,4,8,16,32,64,96,128,180,192",q10_high_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c_equiv|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|empty|none,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T1_equivalence,freqduet,freqduet_cpu_ablation_c17_32
1,,1,node005,tqdm/progress,freqduet_cpu,cpu_hpc_192c_equiv,true,,1,node003,node003:cpu_hpc_192c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,cpu_hpc_192c_equiv|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|unknown_env|description_only_or_unknown,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T1_equivalence,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",node005,tqdm/progress,sumo_cpu,cpu_hpc_192c_equiv,true,"1,2,4,8,16,32,64,96,128",,node003,node003:cpu_hpc_192c,SUMO/data-loader-style CPU row. No resident load.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,none,cpu,empty,cpu_hpc_192c_equiv|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|empty|none,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T1_equivalence,sumo,sumo_eval_cpu
"1,1,1,1,1,1",,"1,2,4,8,13,14",jtl110cpu2,tqdm/progress,light_control,cpu_jtl110_128c,true,"1,2,4,8,13,14",,jtl110cpu,jtl110cpu:cpu_jtl110_128c,Low-resource control row for scheduler overhead and short-task fragmentation. No resident load.,required,colocation_count,"1,2,4,8,13,14",q00_low_cpu_low_gpu,none,cpu,empty,cpu_jtl110_128c|q00_low_cpu_low_gpu|light_control_local|light|empty|none,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,light,light_control_local
"1,1,1,1,1,1",,"1,2,4,8,13,14",jtl110cpu2,tqdm/progress,light_control,cpu_jtl110_128c,true,"1,2,4,8,13,14",,jtl110cpu,jtl110cpu:cpu_jtl110_128c,Low-resource control row for scheduler overhead and short-task fragmentation. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8,13,14",q00_low_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_jtl110_128c|q00_low_cpu_low_gpu|light_control_local|light|full_loaded|same_workload_to_capacity_boundary,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,light,light_control_local
1,,1,jtl110cpu2,tqdm/progress,light_control,cpu_jtl110_128c,true,,1,jtl110cpu,jtl110cpu:cpu_jtl110_128c,Low-resource control row for scheduler overhead and short-task fragmentation. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q00_low_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_jtl110_128c|q00_low_cpu_low_gpu|light_control_local|light|cpu_resident|cpu_worker_resident,light_progress_control,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,light,light_control_local
"1,2,4,8,16,32,64,96,128",,"1,1,1,1,1,1,1,1,1",jtl110cpu2,tqdm/progress,cpu_parallel,cpu_jtl110_128c,true,1,"2,4,8,16,32,64,96,128",jtl110cpu,jtl110cpu:cpu_jtl110_128c,Generic CPU-heavy progress benchmark. No resident load.,required,allocation_workers,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,none,cpu,empty,cpu_jtl110_128c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|empty|none,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,partial_pending_probe,T0_core_curve,cpu,cpu_heavy_local_bench
"1,2,4,8,16,32,64,96,128",,"1,1,1,1,1,1,1,1,1",jtl110cpu2,tqdm/progress,cpu_parallel,cpu_jtl110_128c,true,1,"2,4,8,16,32,64,96,128",jtl110cpu,jtl110cpu:cpu_jtl110_128c,Generic CPU-heavy progress benchmark. Escalate until stable row or capacity boundary.,required,allocation_workers,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_jtl110_128c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|full_loaded|same_workload_to_capacity_boundary,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,partial_pending_probe,T0_core_curve,cpu,cpu_heavy_local_bench
1,,1,jtl110cpu2,tqdm/progress,cpu_parallel,cpu_jtl110_128c,true,,1,jtl110cpu,jtl110cpu:cpu_jtl110_128c,Generic CPU-heavy progress benchmark. Resident CPU pressure while measuring target marginal ETA.,required,allocation_workers,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_jtl110_128c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|cpu_resident|cpu_worker_resident,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,cpu,cpu_heavy_local_bench
1,,1,jtl110cpu2,tqdm/progress,cpu_parallel,cpu_jtl110_128c,true,,1,jtl110cpu,jtl110cpu:cpu_jtl110_128c,Generic CPU-heavy progress benchmark. Unknown env must probe/defer and cannot enter theorem claim.,admission,allocation_workers,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,cpu_jtl110_128c|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|unknown_env|description_only_or_unknown,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T3_admission,cpu,cpu_heavy_local_bench
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",jtl110cpu2,tqdm/progress,freqduet_cpu,cpu_jtl110_128c,true,"1,2,4,8,16,32,64,96,128",,jtl110cpu,jtl110cpu:cpu_jtl110_128c,FreqDuet-like CPU workload; use real command only if safe resume is verified. No resident load.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,none,cpu,empty,cpu_jtl110_128c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|empty|none,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",jtl110cpu2,tqdm/progress,freqduet_cpu,cpu_jtl110_128c,true,"1,2,4,8,16,32,64,96,128",,jtl110cpu,jtl110cpu:cpu_jtl110_128c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_jtl110_128c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|full_loaded|same_workload_to_capacity_boundary,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
1,,1,jtl110cpu2,tqdm/progress,freqduet_cpu,cpu_jtl110_128c,true,,1,jtl110cpu,jtl110cpu:cpu_jtl110_128c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_jtl110_128c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|cpu_resident|cpu_worker_resident,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,freqduet,freqduet_cpu_ablation_c17_32
1,,1,jtl110cpu2,tqdm/progress,freqduet_cpu,cpu_jtl110_128c,true,,1,jtl110cpu,jtl110cpu:cpu_jtl110_128c,FreqDuet-like CPU workload; use real command only if safe resume is verified. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,cpu_jtl110_128c|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|unknown_env|description_only_or_unknown,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T3_admission,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",jtl110cpu2,tqdm/progress,sumo_cpu,cpu_jtl110_128c,true,"1,2,4,8,16,32,64,96,128",,jtl110cpu,jtl110cpu:cpu_jtl110_128c,SUMO/data-loader-style CPU row. No resident load.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,none,cpu,empty,cpu_jtl110_128c|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|empty|none,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,sumo,sumo_eval_cpu
"1,1,1,1,1,1,1,1,1",,"1,2,4,8,16,32,64,96,128",jtl110cpu2,tqdm/progress,sumo_cpu,cpu_jtl110_128c,true,"1,2,4,8,16,32,64,96,128",,jtl110cpu,jtl110cpu:cpu_jtl110_128c,SUMO/data-loader-style CPU row. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8,16,32,64,96,128",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,cpu_jtl110_128c|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|full_loaded|same_workload_to_capacity_boundary,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,sumo,sumo_eval_cpu
1,,1,jtl110cpu2,tqdm/progress,sumo_cpu,cpu_jtl110_128c,true,,1,jtl110cpu,jtl110cpu:cpu_jtl110_128c,SUMO/data-loader-style CPU row. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,cpu_jtl110_128c|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|cpu_resident|cpu_worker_resident,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,sumo,sumo_eval_cpu
